,SPX Ti,Date Tf,SPX Tf,Source,Tweet,Date Ti,Retweets,Favorites,SA,% Change SPX
2454,2795.0,20181016 1221,2792.25,Twitter for iPhone,Now that her claims of being of Indian heritage have turned out to be a scam and a lie Elizabeth Warren should apologize for perpetrating this fraud against the American Public. Harvard called her “a person of color” (amazing con) and would not have taken her otherwise!,20181016 1216,22831,91857,1,-0.09838998211091235
2455,2791.5,20181016 1229,2793.5,Twitter for iPhone,Thank you to the Cherokee Nation for revealing that Elizabeth Warren sometimes referred to as Pocahontas is a complete and total Fraud!,20181016 1224,29846,122783,1,0.07164606842199533
2456,2797.0,20181016 1300,2797.5,Twitter for iPhone,“Op-Ed praises Trump Administrations efforts at the Border.” @FoxNews  The  Washington Examiner States “Finally the government has taken steps to stop releasing unaccompanied minors to criminals and traffickers.” This was done by the Obama Administration!,20181016 1255,13410,52994,0,0.01787629603146228
2457,2796.25,20181016 1310,2796.5,Twitter for iPhone,The United States has strongly informed the President of Honduras that if the large Caravan of people heading to the U.S. is not stopped and brought back to Honduras no more money or aid will be given to Honduras effective immediately!,20181016 1305,42070,143613,1,0.008940545373267769
2458,2796.25,20181016 1313,2797.5,Twitter for iPhone,“8X more new manufacturing jobs now than with Obama.” @FoxNews  @cvpayne,20181016 1308,15776,68976,1,0.044702726866338846
2459,2797.25,20181016 1320,2798.25,Twitter for iPhone,For the record I have no financial interests in Saudi Arabia (or Russia for that matter). Any suggestion that I have is just more FAKE NEWS (of which there is plenty)!,20181016 1315,20394,77598,0,0.0357493967289302
2460,2805.25,20181016 1417,2803.0,Twitter for iPhone,Incredible number just out 7036000 job openings. Astonishing - it’s all working! Stock Market up big on tremendous potential of USA. Also Strong Profits. We are Number One in World by far!,20181016 1412,22836,89441,1,-0.08020675519115943
2461,2801.25,20181016 1509,2804.25,Twitter for iPhone,“Federal Judge throws out Stormy Danials lawsuit versus Trump. Trump is entitled to full legal fees.” @FoxNews Great now I can go after Horseface and her 3rd rate lawyer in the Great State of Texas. She will confirm the letter she signed! She knows nothing about me a total con!,20181016 1504,28414,122638,1,0.107095046854083
2462,2806.75,20181016 1523,2804.5,Twitter for iPhone,“Conflict between Glen Simpson’s testimony to another House Panel about his contact with Justice Department official Bruce Ohr. Ohr was used by Simpson and Steele as a Back Channel to get (FAKE) Dossier to FBI. Simpson pleading Fifth.” Catherine Herridge. Where is Jeff Sessions?,20181016 1518,12973,46688,-1,-0.0801638906208248
2463,2804.0,20181016 1531,2804.0,Twitter for iPhone,Is it really possible that Bruce Ohr whose wife Nellie was paid by Simpson and GPS Fusion for work done on the Fake Dossier and who was used as a Pawn in this whole SCAM (WITCH HUNT) is still working for the Department of Justice????? Can this really be so?????,20181016 1526,24807,82900,-1,0.0
2464,2814.0,20181016 1855,2814.5,Twitter for iPhone,WOW John James is making headway in Michigan. We are bringing jobs back to the State and the People of Michigan appreciate it. Debbie Stabenow has been no help if anything a major hindrance. John James is a star I hope the voters see it. Polls are tightening!,20181016 1850,27033,97159,1,0.017768301350390904
2465,2817.75,20181016 2333,2818.25,Twitter for iPhone,RT @FoxBusiness: TONIGHT: @POTUS talks 2020 election in an exclusive interview with @trish_regan. Don't miss the full interview on 'Trish R…,20181016 2328,7162,0,1,0.017744654422855114
2466,2816.75,20181017 0124,2816.25,Twitter for iPhone,We have today informed the countries of Honduras Guatemala and El Salvador that if they allow their citizens or others to journey through their borders and up to the United States with the intention of entering our country illegally all payments made to them will STOP (END)!,20181017 0119,36164,134998,-1,-0.017750954113783617
2467,2816.25,20181017 0129,2815.75,Twitter for iPhone,Anybody entering the United States illegally will be arrested and detained prior to being sent back to their country!,20181017 0124,42553,170768,-1,-0.01775410563692854
2468,2819.5,20181017 0241,2821.25,Twitter for iPhone,Elizabeth Warren is being hammered even by the Left. Her false claim of Indian heritage is only selling to VERY LOW I.Q. individuals!,20181017 0236,20544,91859,-1,0.06206774250753679
2469,2819.75,20181017 0244,2823.25,Twitter for iPhone,Stock Market up 548 points today. Also GREAT jobs numbers!,20181017 0239,13600,70215,1,0.1241244791204894
2470,2800.5,20181017 1135,2798.0,Twitter for iPhone,“Trump could be the most honest president in modern history. When you look at the real barometer of presidential truthfulness which is promise keeping he is probably the most honest president in American history. He’s done exactly what he said he would do.” Marc Thiessen WPost,20181017 1130,22603,87996,1,-0.08926977325477593
2471,2806.0,20181017 1157,2805.75,Twitter for iPhone,Watched the debate last night &amp; Beto O’Rourke who wants higher taxes and far more regulations is not in the same league with Ted Cruz &amp; what the great people of Texas stand for &amp; want. Ted is strong on Crime Border &amp; 2nd A loves our Military Vets Low Taxes. Beto is a Flake!,20181017 1152,20321,78161,1,-0.008909479686386316
2472,2808.5,20181017 1205,2809.75,Twitter for iPhone,Ted Cruz has done so much for Texas including massive cuts in taxes and regulations - which has brought Texas to the best jobs numbers in the history of the state. He watches carefully over your 2nd Amendment. O’Rourke would blow it all! Ted has long had my Strong Endorsement!,20181017 1200,20115,80076,1,0.04450774434751647
2473,2810.75,20181017 1214,2812.5,Twitter for iPhone,AP headline was very different from my quote and meaning in the story. They just can’t help themselves. FAKE NEWS!,20181017 1209,13921,59262,-1,0.06226096237658987
2474,2811.25,20181017 1236,2812.5,Twitter for iPhone,August job openings hit a record 7.14 million. Congratulations USA!,20181017 1231,16936,75826,0,0.044464206313917294
2475,2817.0,20181017 1245,2814.0,Twitter for iPhone,“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends,20181017 1240,14039,58839,0,-0.10649627263045794
2476,2815.75,20181017 1350,2814.5,Twitter for iPhone,Hard to believe that with thousands of people from South of the Border walking unimpeded toward our country in the form of large Caravans that the Democrats won’t approve legislation that will allow laws for the protection of our country. Great Midterm issue for Republicans!,20181017 1345,25401,85614,1,-0.04439314569830418
2477,2815.75,20181017 1353,2814.25,Twitter for iPhone,Republicans must make the horrendous weak and outdated immigration laws and the Border a part of the Midterms!,20181017 1348,17319,66398,-1,-0.05327177483796502
2478,2809.5,20181017 1929,2809.25,Twitter for iPhone,College educated women want safety security and healthcare protections – very much along with financial and economic health for themselves and our Country. I supply all of this far better than any Democrat (for decades actually). That’s why they will be voting for me!,20181017 1924,22981,101102,1,-0.008898380494749955
2479,2806.5,20181017 2016,2807.75,Twitter for iPhone,RT @USMC: LIVE from the White House: Sgt. Maj. John Canley becomes the 300th Marine to receive the Medal of Honor. https://t.co/sD93rrqaoZ,20181017 2011,11205,0,1,0.044539461963299484
2480,2804.75,20181017 2208,2805.0,Twitter for iPhone,This afternoon it was my great honor to present @USMC Sergeant Major John Canley the Medal of Honor in the East Room of the @WhiteHouse! https://t.co/EI1DD4AkC9 https://t.co/6JJm1SRcQ9,20181017 2203,11683,56327,1,0.008913450396648542
2481,2802.5,20181018 0208,2802.25,Twitter for iPhone,Ever since his vicious and totally false statements about Admiral Ron Jackson the highly respected White House Doctor for Obama Bush &amp; me Senator John Tester looks to be in big trouble in the Great State of Montana! He behaved worse than the Democrat Mob did with Justice K!,20181018 0203,23979,89908,-1,-0.008920606601248885
2482,2793.75,20181018 1130,2788.5,Twitter for iPhone,I am watching the Democrat Party led (because they want Open Borders and existing weak laws) assault on our country by Guatemala Honduras and El Salvador whose leaders are doing little to stop this large flow of people INCLUDING MANY CRIMINALS from entering Mexico to U.S.....,20181018 1125,23266,85238,1,-0.18791946308724833
2483,2781.25,20181018 1140,2784.5,Twitter for iPhone,....In addition to stopping all payments to these countries which seem to have almost no control over their population I must in the strongest of terms ask Mexico to stop this onslaught - and if unable to do so I will call up the U.S. Military and CLOSE OUR SOUTHERN BORDER!..,20181018 1135,39817,150942,-1,0.11685393258426967
2484,2775.5,20181018 1150,2771.63,Twitter for iPhone,....The assault on our country at our Southern Border including the Criminal elements and DRUGS pouring in is far more important to me as President than Trade or the USMCA. Hopefully Mexico will stop this onslaught at their Northern Border. All Democrats fault for weak laws!,20181018 1145,24107,90065,1,-0.1394343361556437
2485,2764.25,20181018 1333,2762.5,Twitter for iPhone,Congressman @DaveBratVA7th is one of the hardest working and smartest people in Washington. He is strong on the Border Crime the Military our Vets and the 2nd Amendment. He is a powerful vote for MAGA and loves the Great State of Virginia. Dave has my Total Endorsement!,20181018 1328,13909,54007,1,-0.06330831147689246
2486,2776.25,20181018 1545,2771.75,Twitter for iPhone,Secretary of State Mike Pompeo returned last night from Saudi Arabia and Turkey. I met with him this morning wherein the Saudi situation was discussed in great detail including his meeting with...,20181018 1540,9078,44145,1,-0.16208914903196758
2487,2776.25,20181018 1545,2771.75,Twitter for iPhone,...the Crown Prince. He is waiting for the results of the investigations being done by the Saudis and Turkey and just gave a news conference to that effect.,20181018 1540,7626,37354,0,-0.16208914903196758
2488,2768.5,20181018 1558,2767.25,Twitter for iPhone,.@StateDept @SecPompeo outside of the West Wing after our meeting this morning in the Oval Office... https://t.co/4GrmMdOhS1,20181018 1553,8768,36030,0,-0.04515080368430558
2489,2774.5,20181018 1651,2774.25,Twitter for iPhone,See you tonight Missoula Montana! #MAGARally🇺🇸https://t.co/2HZ66y4BS7,20181018 1646,9772,41583,0,-0.009010632546404758
2490,2773.25,20181018 2009,2774.38,Twitter for iPhone,Can you believe this and what Democrats are allowing to be done to our Country? https://t.co/4aDpASkjIU,20181018 2004,26523,68403,0,0.04074641665915836
2491,2778.25,20181018 2127,2779.0,Twitter for iPhone,Look forward to being there. Something’s happening! #MAGA https://t.co/Cev7giQexE,20181018 2122,13930,53314,0,0.026995410780167373
2492,2781.75,20181018 2256,2780.75,Twitter for iPhone,Thank you Mexico we look forward to working with you! https://t.co/wf7sE0DHFT,20181018 2251,22170,79234,0,-0.035948593511278874
2493,2777.75,20181018 2354,2777.75,Twitter for iPhone,Prime Minister @AbeShinzo of Japan has been working with me to help balance out the one-sided Trade with Japan. These are some of the investments they are making in our Country - just the beginning! https://t.co/ib2yB3Akkt,20181018 2349,14243,49094,0,0.0
2494,2782.0,20181019 0316,2782.25,Twitter for iPhone,Jon Tester says one thing to voters and does the EXACT OPPOSITE in Washington. Tester takes his orders form Pelosi &amp; Schumer. Tester wants to raise your taxes take away your 2A open your borders and deliver MOB RULE. Retire Tester &amp; Elect America-First Patriot Matt Rosendale!,20181019 0311,22422,77524,1,0.008986340762041698
2495,2781.0,20181019 0328,2779.25,Twitter for iPhone,#JobsNotMobs!,20181019 0323,29518,99009,0,-0.06292700467457749
2496,2772.25,20181019 1407,2763.75,Twitter for iPhone,Congressman Andy Biggs is doing a great job for Arizona and our Country! https://t.co/V561vXRpzx,20181019 1402,11308,46774,1,-0.30661015420687165
2497,2767.75,20181019 1409,2766.0,Twitter for iPhone,When referring to the USA I will always capitalize the word Country!,20181019 1404,19967,108497,0,-0.06322825399692891
2498,2755.75,20181021 1916,2757.0,Twitter for iPhone,Full efforts are being made to stop the onslaught of illegal aliens from crossing our Souther Border. People have to apply for asylum in Mexico first and if they fail to do that the U.S. will turn them away. The courts are asking the U.S. to do things that are not doable!,20181021 1911,28591,111021,-1,0.04535970244035199
2499,2756.0,20181021 1919,2758.0,Twitter for iPhone,The Caravans are a disgrace to the Democrat Party. Change the immigration laws NOW!,20181021 1914,26281,104872,0,0.07256894049346879
2500,2757.0,20181021 1931,2757.0,Twitter for iPhone,Best Jobs Numbers in the history of our great Country! Many other things likewise. So why wouldn’t we win the Midterms? Dems can never do even nearly as well! Think of what will happen to your now beautiful 401-k’s!,20181021 1926,24007,99191,1,0.0
2501,2766.5,20181021 2253,2767.0,Twitter for iPhone,Facebook has just stated that they are setting up a system to “purge” themselves of Fake News. Does that mean CNN will finally be put out of business?,20181021 2248,46785,185630,-1,0.018073377914332188
2502,2773.25,20181022 0154,2772.75,Twitter for iPhone,Ron @RonDeSantisFL DeSantis had a great debate victory tonight against Andrew Gillum a mayor who presides over one of the worst run and most corrupt cities in Florida. Ron will build on the great job done by Governor Rick Scott. Gillum will make Florida the next Venezuela!,20181022 0149,23251,79393,1,-0.018029387902280716
2503,2754.75,20181022 1231,2756.13,Twitter for iPhone,Congressman Tom Reed of New York’s 23rd District has done a great job. He has my complete and total Endorsement!,20181022 1226,11577,49415,1,0.05009528995372027
2504,2754.5,20181022 1242,2759.5,Twitter for iPhone,Sadly it looks like Mexico’s Police and Military are unable to stop the Caravan heading to the Southern Border of the United States. Criminals and unknown Middle Easterners are mixed in. I have alerted Border Patrol and Military that this is a National Emergy. Must change laws!,20181022 1237,38048,142983,-1,0.1815211472136504
2505,2757.13,20181022 1254,2761.5,Twitter for iPhone,Every time you see a Caravan or people illegally coming or attempting to come into our Country illegally think of and blame the Democrats for not giving us the votes to change our pathetic Immigration Laws! Remember the Midterms! So unfair to those who come in legally.,20181022 1249,39052,137935,-1,0.15849814843695767
2506,2761.5,20181022 1302,2759.5,Twitter for iPhone,Guatemala Honduras and El Salvador were not able to do the job of stopping people from leaving their country and coming illegally to the U.S. We will now begin cutting off or substantially reducing the massive foreign aid routinely given to them.,20181022 1257,37865,142330,-1,-0.07242440702516748
2507,2760.75,20181022 1303,2758.75,Twitter for iPhone,Big Night In Texas!!!!,20181022 1258,14373,70859,0,-0.07244408222403333
2508,2755.0,20181022 1805,2756.25,Twitter for iPhone,“America: the Cleanest Air in the World - BY FAR!” https://t.co/rMtxHSnof4,20181022 1800,16802,56922,1,0.045372050816696916
2509,2753.0,20181022 1932,2753.25,Twitter for iPhone,WOW - thank you Houston Texas! I am departing @Andrews_JBA now. See you in a few hours!! #MAGA🇺🇸 https://t.co/UxZCo19cxT,20181022 1927,14457,56953,-1,0.009081002542680712
2510,2752.75,20181022 1959,2752.0,Twitter for iPhone,Last day to register to VOTE in Alabama California South Dakota and Wyoming! #JobsNotMobs https://t.co/0pWiwCq4MH https://t.co/hmQgqgmbyE,20181022 1954,9723,33903,0,-0.02724548179093634
2511,2752.5,20181022 2000,2752.0,Twitter for iPhone,Let’s go FLORIDA! https://t.co/0pWiwCq4MH https://t.co/6kaVM1TaiB,20181022 1955,11902,40792,0,-0.018165304268846504
2512,2744.0,20181022 2140,2744.75,Twitter for iPhone,Massive crowds inside and outside of the @ToyotaCenter in Houston Texas. Landing shortly - see everyone soon! #MAGA🇺🇸https://t.co/0pWiwCq4MH https://t.co/tj5S6Z2GY7,20181022 2135,17085,66915,0,0.027332361516034985
2513,2734.25,20181023 0128,2733.5,Twitter for iPhone,https://t.co/flKQuv9MnX,20181023 0123,12327,47036,0,-0.027429825363445185
2514,2734.0,20181023 0135,2735.0,Twitter for iPhone,THANK YOU HOUSTON TEXAS. Get out and https://t.co/0pWiwCHGbh! #JobsNotMobs https://t.co/JXiFjDFH6R https://t.co/Ebc1JfgUys,20181023 0130,17103,61896,0,0.0365764447695684
2515,2726.25,20181023 0211,2726.0,Twitter for iPhone,We send our deepest condolences to Lou and the entire Barletta family - he has been working so hard despite this terrible situation for the people of Pennsylvania. Our thoughts and prayers are with you Lou!,20181023 0206,3313,13837,-1,-0.009170105456212746
2516,2724.25,20181023 0218,2723.5,Twitter for iPhone,At stake in this Election is whether we continue the extraordinary prosperity we have achieved - or whether we let the Radical Democrat Mob take a giant wrecking ball to our Country and our Economy! #JobsNotMobs https://t.co/POhRivI1BZ,20181023 0213,18081,61853,1,-0.02753051298522529
2517,2726.0,20181023 0235,2726.25,Twitter for iPhone,Today’s Democrat Party would rather protect criminal aliens than AMERICAN CITIZENS - which is why the Democrats must be voted OUT of OFFICE! #JobsNotMobs https://t.co/0pWiwCq4MH https://t.co/axUEOzBAsZ,20181023 0230,18568,61688,-1,0.009170946441672781
2518,2722.75,20181023 0249,2724.5,Twitter for iPhone,We send our deepest condolences to @RepLouBarletta and the entire Barletta family on the passing of his brother. Lou has been working so hard despite this terrible situation for the people of Pennsylvania. Our thoughts and prayers are with Lou and the entire Barletta family!,20181023 0244,14264,67871,-1,0.06427325314479845
2519,2723.75,20181023 0427,2722.0,Twitter for iPhone,Congressman Erik Paulsen of the Great State of Minnesota has done a fantastic job in cutting Taxes and Job Killing Regulations. Hard working and very smart. Keep Erik in Congress. He has my Strong Endorsement!,20181023 0422,15216,62267,1,-0.06424965580541532
2520,2723.5,20181023 1358,2722.75,Twitter for iPhone,Jay Webber of New Jersey running for Congress is doing a great job against a person who is looking to raise Taxes substantially. Jay wants big Tax Cuts and Changes. A Harvard graduate and father of seven Jay will be great for New Jersey and get the job done-and I will help!,20181023 1353,15183,60145,1,-0.02753809436387002
2521,2752.25,20181023 1529,2748.88,Twitter for iPhone,The people of Puerto Rico are wonderful but the inept politicians are trying to use the massive and ridiculously high amounts of hurricane/disaster funding to pay off other obligations. The U.S. will NOT  bail out long outstanding &amp; unpaid obligations with hurricane relief money!,20181023 1524,24465,94401,1,-0.12244527205013682
2522,2746.25,20181023 1546,2745.25,Twitter for iPhone,Congressman John Faso of New York has worked hard and smart. Strong on Crime Borders and our 2nd Amendment John is respected by all. Vote for John. He has my complete and total Endorsement!,20181023 1541,13620,52884,1,-0.03641329085116067
2523,2743.75,20181023 1648,2743.5,Twitter for iPhone,Billions of dollars are and will be coming into United States coffers because of Tariffs. Great also for negotiations - if a country won’t give us a fair Trade Deal we will institute Tariffs on them. Used or not jobs and businesses will be created. U.S. respected again!,20181023 1643,23601,103218,1,-0.009111617312072894
2524,2741.0,20181023 2156,2739.0,Twitter for iPhone,RT @DeptofDefense: Never forgotten!On Oct. 23 1983 the #Beirut Marine Barracks bombing took the lives of 241 #Marines #sailors and #sol…,20181023 2151,12722,0,0,-0.07296607077708865
2525,2748.25,20181023 2323,2749.25,Twitter for iPhone,I agree with President Obama 100%! https://t.co/PI3aW1Zh5Q,20181023 2318,82875,229574,0,0.03638679159465114
2526,2716.75,20181024 1157,2724.75,Twitter for iPhone,For those who want and advocate for illegal immigration just take a good look at what has happened to Europe over the last 5 years. A total mess! They only wish they had that decision to make over again.,20181024 1152,36608,128399,1,0.294469494800773
2527,2724.0,20181024 1201,2724.25,Twitter for iPhone,We are a great Sovereign Nation. We have Strong Borders and will never accept people coming into our Country illegally!,20181024 1156,30272,126841,1,0.009177679882525698
2528,2717.0,20181024 1240,2712.5,Twitter for iPhone,Brian Kemp will be a GREAT Governor of Georgia. Stacey Abrams will destroy the State. Sooooo important get out and VOTE for Brian!,20181024 1235,17809,65542,1,-0.16562384983437614
2529,2712.0,20181024 1250,2710.0,Twitter for iPhone,Republicans will totally protect people with Pre-Existing Conditions Democrats will not! Vote Republican.,20181024 1245,25586,97861,0,-0.07374631268436578
2530,2667.25,20181024 1609,2663.75,Twitter for iPhone,I agree wholeheartedly! https://t.co/ndzu0A30vU,20181024 1604,22430,101124,0,-0.131221295341644
2531,2672.0,20181024 1900,2672.75,Twitter for iPhone,The safety of the American People is my highest priority. I have just concluded a briefing with the FBI Department of Justice Department of Homeland Security and the U.S. Secret Service... https://t.co/nEUBcq4NOh,20181024 1855,21909,83918,-1,0.0280688622754491
2532,2673.0,20181024 2359,2672.5,Twitter for iPhone,Just arrived in Wisconsin to help two great people @ScottWalker and @LeahVukmir! https://t.co/Pu1Yyl5K0G,20181024 2354,15477,67603,1,-0.018705574261129815
2533,2670.0,20181025 0148,2671.0,Twitter for iPhone,Just leaving Wisconsin. @ScottWalker and @LeahVukmir are fantastic people badly needed for our Country! #MAGA https://t.co/6dLOBO6UQy,20181025 0143,12969,54424,-1,0.03745318352059925
2534,2696.0,20181025 1059,2691.63,Twitter for iPhone,The so-called experts on Trump over at the New York Times wrote a long and boring article on my cellphone usage that is so incorrect I do not have time here to correct it. I only use Government Phones and have only one seldom used government cell phone. Story is soooo wrong!,20181025 1054,20274,78067,-1,-0.16209198813055975
2535,2687.0,20181025 1110,2688.5,Twitter for iPhone,Brandon Judd of the National Border Patrol Council is right when he says on @foxandfriends that the Democrat inspired laws make it tough for us to stop people at the Border. MUST BE CHANDED but I am bringing out the military for this National Emergency. They will be stopped!,20181025 1105,22133,86861,-1,0.05582433941198362
2536,2694.25,20181025 1123,2702.5,Twitter for iPhone,A very big part of the Anger we see today in our society is caused by the purposely false and inaccurate reporting of the Mainstream Media that I refer to as Fake News. It has gotten so bad and hateful that it is beyond description. Mainstream Media must clean up its act FAST!,20181025 1118,50880,180911,-1,0.3062076644706319
2537,2704.0,20181025 1402,2701.5,Twitter for iPhone,The New York Times has a new Fake Story that now the Russians and Chinese (glad they finally added China) are listening to all of my calls on cellphones. Except that I rarely use a cellphone &amp; when I do it’s government authorized. I like Hard Lines. Just more made up Fake News!,20181025 1357,28834,101687,1,-0.09245562130177515
2538,2675.5,20181025 1836,2676.75,Twitter for iPhone,To those in the Caravan turnaround we are not letting people into the United States illegally. Go back to your Country and if you want apply for citizenship like millions of others are doing!,20181025 1831,44901,156071,0,0.04672023920762475
2539,2677.0,20181025 1847,2675.5,Twitter for iPhone,Spoke with French President @EmmanuelMacron this morning. Discussed many topics including the very exciting upcoming visit to Paris where @FLOTUS Melania and I will attend the Armistice Day Centennial Commemoration!,20181025 1842,8789,43354,1,-0.056032872618602916
2540,2675.5,20181025 1852,2678.0,Twitter for iPhone,...I agree with their stance 100% and the United States is likewise taking a very hard line on illegal immigration. The Prime Minister is working very hard on the economy of Italy - he will be successful!,20181025 1847,12232,52543,-1,0.0934404784152495
2541,2675.5,20181025 1852,2678.0,Twitter for iPhone,Just spoke with Prime Minister @GiuseppeConteIT of Italy concerning many subjects including the fact that Italy is now taking a very hard line on illegal immigration...,20181025 1847,14276,61329,-1,0.0934404784152495
2542,2677.0,20181025 2000,2673.75,Twitter for iPhone,.@JohnChrin of Pennsylvania is fantastic. He is strong on the Border Crime the Military our Vets and the 2nd Amendment. He is a powerful vote for #MAGA and loves the Great State of Pennsylvania. Please get out and vote for John he has my Total and very Strong Endorsement!,20181025 1955,9702,37505,1,-0.12140455734030631
2543,2676.5,20181025 2001,2674.75,Twitter for iPhone,.@Troy_Balderson of Ohio is doing a great job as your Congressman already very respected in Washington. Get out and VOTE for Troy - we need him – great guy – has my Total Endorsement!,20181025 1956,10519,41251,1,-0.06538389688025406
2544,2672.75,20181025 2027,2672.25,Twitter for iPhone,.@LloydSmuckerPA is doing a great job for the people of Pennsylvania. He is strong on the Border Crime the Military our Vets and the 2nd Amendment. Lloyd has my Total Endorsement!,20181025 2022,10229,39838,1,-0.01870732391731363
2545,2672.0,20181025 2029,2674.25,Twitter for iPhone,.@MikeDunleavyGov will make a fantastic Governor of Alaska. Mike is for Energy and Jobs is tough on Crime loves our Vets and our Great Second Amendment. Mike has my Complete and Total Endorsement!,20181025 2024,10618,42245,1,0.08420658682634731
2546,2677.5,20181025 2044,2675.75,Twitter for iPhone,.@BrucePoliquin from Maine is a great Congressman. He is in a tough fight against a very liberal Nancy Pelosi Democrat. Bruce has helped bring JOBS back to his State and totally protects your Great Second Amendment. We need to keep Bruce in Washington. He has my Full Endorsement!,20181025 2039,13669,51611,1,-0.065359477124183
2547,2667.0,20181025 2318,2663.0,Twitter for iPhone,We are gathered together on this solemn occasion to fulfill our most reverent and sacred duty. 35 years ago 241 American service members were murdered in the terrorist attack on our Marine Barracks in Beirut Lebanon. Today we honor our fallen heroes... https://t.co/zPgjSFj9BM,20181025 2313,16032,65423,1,-0.14998125234345708
2548,2663.5,20181025 2324,2663.25,Twitter for iPhone,In 1983 roughly 1800 Marines were in Beirut to keep the peace in a Nation torn apart by Civil War. Terrorists had bombed the U.S. Embassy earlier that year killing 63 people including 17 Americans... https://t.co/Mp73AYv7J0,20181025 2319,11534,47163,-1,-0.009386146048432513
2549,2662.5,20181025 2326,2662.25,Twitter for iPhone,The Service Members who died that day included brave young Marines just out of high school accomplished officers in the middle of their military careers and enlisted men who had served in theaters all over the world... https://t.co/82Wkru7JAb,20181025 2321,13171,56245,1,-0.009389671361502348
2550,2657.0,20181026 0719,2660.75,Twitter for iPhone,Funny how lowly rated CNN and others can criticize me at will even blaming me for the current spate of Bombs and ridiculously comparing this to September 11th and the Oklahoma City bombing yet when I criticize them they go wild and scream “it’s just not Presidential!”,20181026 0714,37097,148166,1,0.14113662024840046
2551,2678.13,20181026 1400,2680.0,Twitter for iPhone,The United States has been spending Billions of Dollars a year on Illegal Immigration. This will not continue. Democrats must give us the votes to pass strong (but fair) laws. If not we will be forced to play a much tougher hand.,20181026 1355,24615,90279,1,0.06982484046703823
2552,2666.63,20181026 1410,2670.25,Twitter for iPhone,Twitter has removed many people from my account and more importantly they have seemingly done something that makes it much harder to join - they have stifled growth to a point where it is obvious to all. A few weeks ago it was a Rocket Ship now it is a Blimp! Total Bias?,20181026 1405,41805,141176,1,0.1357518665881615
2553,2664.0,20181026 1424,2665.25,Twitter for iPhone,Republicans are doing so well in early voting and at the polls and now this “Bomb” stuff happens and the momentum greatly slows - news not talking politics. Very unfortunate what is going on. Republicans go out and vote!,20181026 1419,30034,109223,1,0.04692192192192192
2554,2656.75,20181026 1546,2658.75,Twitter for iPhone,I will be speaking at the Young Black Leadership Summit in 15 minutes where I will address the investigation into the bomb packages.,20181026 1541,16255,82089,-1,0.07527994730403689
2555,2668.0,20181029 0017,2667.75,Twitter for iPhone,The Fake News is doing everything in their power to blame Republicans Conservatives and me for the division and hatred that has been going on for so long in our Country. Actually it is their Fake &amp; Dishonest reporting which is causing problems far greater than they understand!,20181029 0012,50126,186262,-1,-0.009370314842578711
2556,2677.5,20181029 1208,2675.5,Twitter for iPhone,There is great anger in our Country caused in part by inaccurate and even fraudulent reporting of the news. The Fake News Media the true Enemy of the People must stop the open &amp; obvious hostility &amp; report the news accurately &amp; fairly. That will do much to put out the flame...,20181029 1203,36723,134425,1,-0.07469654528478058
2557,2674.75,20181029 1212,2672.25,Twitter for iPhone,....of Anger and Outrage and we will then be able to bring all sides together in Peace and Harmony. Fake News Must End!,20181029 1207,19630,80430,-1,-0.09346667912889055
2558,2669.25,20181029 1233,2670.5,Twitter for iPhone,Had a very good conversation with the newly elected President of Brazil Jair Bolsonaro who won his race by a substantial margin. We agreed that Brazil and the United States will work closely together on Trade Military and everything else! Excellent call wished him congrats!,20181029 1228,92699,341189,1,0.04682963379226374
2559,2657.75,20181029 1446,2660.63,Twitter for iPhone,Many Gang Members and some very bad people are mixed into the Caravan heading to our Southern Border. Please go back you will not be admitted into the United States unless you go through the legal process. This is an invasion of our Country and our Military is waiting for you!,20181029 1441,40646,142735,-1,0.10836233656288624
2560,2647.63,20181029 1459,2650.0,Twitter for iPhone,In Florida there is a choice between a Harvard/Yale educated man named @RonDeSantisFL who has been a great Congressman and will be a great Governor - and a Dem who is a thief and who is Mayor of poorly run Tallahassee said to be one of the most corrupt cities in the Country!,20181029 1454,29404,91680,1,0.08951401819740261
2561,2651.25,20181029 1502,2645.25,Twitter for iPhone,Great job being done by Congressman Keith Rothfus of Pennsylvania. Thank you Keith!,20181029 1457,11757,55178,1,-0.2263083451202263
2562,2656.0,20181030 0005,2654.5,Twitter for iPhone,CNN and others in the Fake News Business keep purposely and inaccurately reporting that I said the “Media is the Enemy of the People.” Wrong! I said that the “Fake News (Media) is the Enemy of the People” a very big difference. When you give out false information - not good!,20181030 0000,34185,122099,-1,-0.056475903614457826
2563,2656.5,20181030 0019,2657.0,Twitter for iPhone,Check out tweets from last two days. I refer to Fake News Media when mentioning Enemy of the People - but dishonest reporters use only the word “Media.” The people of our Great Country are angry and disillusioned at receiving so much Fake News. They get it and fully understand!,20181030 0014,25535,93493,-1,0.018821757952192736
2564,2663.0,20181030 0036,2663.0,Twitter for iPhone,I will be interviewed by Laura Ingraham  tonight at 10:00 P.M. on @FoxNews,20181030 0031,10203,52668,0,0.0
2565,2662.5,20181030 0044,2662.5,Twitter for iPhone,So Revealing! https://t.co/wR0Z4694ei,20181030 0039,49911,93429,0,0.0
