source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Thank you Florida- can't wait to see you Friday in Miami! Join me:https://t.co/rsx313493u https://t.co/JxsWXz05T9,9/14/2016 20:46,7126,19706,FALSE,7.7616E+17
Twitter for iPhone,Thank you @ATFD17! #ImWithYouVideo: https://t.co/z9Yg83VTF4,9/14/2016 16:54,2682,9193,FALSE,7.76102E+17
Twitter for iPhone,Great poll Florida - thank you! #ImWithYou #AmericaFirst https://t.co/6Odle7j1hd,9/14/2016 14:02,11392,33115,FALSE,7.76059E+17
Twitter for iPhone,Thank you Ohio - see you tonight! https://t.co/0DyHkzzWvj,9/14/2016 13:44,7567,22539,FALSE,7.76054E+17
Twitter for Android,Russia took Crimea during the so-called Obama years. Who wouldn't know this and why does Obama get a free pass?,9/14/2016 3:21,7974,22310,FALSE,7.75897E+17
Twitter for Android,Why isn't President Obama working instead of campaigning for Hillary Clinton?,9/14/2016 3:09,24281,60937,FALSE,7.75894E+17
Twitter for iPhone,Thank you Rep. @CynthiaLummis!https://t.co/4S4pnx4Q6r https://t.co/PLUKlsPXPR,9/14/2016 2:47,4100,11923,FALSE,7.75889E+17
Twitter for iPhone,Thank you Rep. @MarshaBlackburn!https://t.co/vxEk0X4ntS https://t.co/9gAk0FWqZ8,9/14/2016 2:44,4013,11657,FALSE,7.75888E+17
Twitter for iPhone,Thank you @RepReneeEllmers!https://t.co/1DrZpfa6je https://t.co/rzEw8pQhds,9/14/2016 2:43,3720,10950,FALSE,7.75888E+17
Twitter for iPhone,RT @LouDobbs: Trump outlines new child-care policy proposals via the @FoxNews App @realDonaldTrump seems a candidate of destiny https://t.c…,9/14/2016 2:40,3782,0,TRUE,7.75887E+17
Twitter for iPhone,CHILD CARE REFORMS THAT WILL MAKE AMERICA GREAT AGAIN!Transcript: https://t.co/rntyxBSb9Jhttps://t.co/5SWmxfVfto https://t.co/j389Quo4bg,9/14/2016 2:24,7400,18504,FALSE,7.75883E+17
Twitter for iPhone,RT @IvankaTrump: Ivanka penned an Op-Ed that ran in the @WSJ this afternoon read it here. https://t.co/3QE4nRXzLZ @realDonaldTrump https:/…,9/13/2016 22:42,4357,0,TRUE,7.75827E+17
Twitter for iPhone,#ImWithYou #AmericaFirst https://t.co/Ne4pI7FyU7,9/13/2016 22:09,10830,22526,FALSE,7.75819E+17
Twitter for iPhone,RT @IvankaTrump: Ivanka is joining @realDonaldTrump to outline an innovative new child care policy to support American families. Tune in to…,9/13/2016 20:04,4158,0,TRUE,7.75787E+17
Twitter for iPhone,Thank you Clive Iowa!https://t.co/tuZ35BkD9J,9/13/2016 19:40,2851,11283,FALSE,7.75781E+17
Twitter for iPhone,Join us today! Together we will #MakeAmericaGreatAgain!https://t.co/v40n8RXgti https://t.co/e3KQfBR2K8,9/13/2016 15:00,5169,15427,FALSE,7.75711E+17
Twitter for iPhone,Heading to Iowa- join me today at noon! #MakeAmericaGreatAgainTickets: https://t.co/TEY6BbCyxt https://t.co/QyR2MDYYbZ,9/13/2016 13:14,4123,14294,FALSE,7.75684E+17
Twitter for iPhone,Join me in Clive Iowa tomorrow at noon! #AmericaFirst #MAGATickets: https://t.co/TEY6BbCyxt https://t.co/l17uzRPyLs,9/13/2016 3:19,4138,13484,FALSE,7.75534E+17
Twitter for Android,@brimyers813: Saw ur speech on Twitter. U give me hope and optimism. I feel as though I am in the room with u. I pray 4 ur/our success.,9/13/2016 0:49,5210,19240,FALSE,7.75496E+17
Twitter for Android,Just got back from Asheville  North Carolina where we had a massive rally. The spirit of the crowd was unbelievable. Thank you!  #MAGA,9/13/2016 0:35,7942,31165,FALSE,7.75493E+17
Twitter for iPhone,Stopped by @TrumpDC to thank all of the tremendous men &amp; women for their hard work! https://t.co/oGcJL4N454,9/12/2016 15:51,9292,31164,FALSE,7.75361E+17
Twitter for Android,Will be on @CNBC at @7:22. Enjoy!,9/12/2016 11:21,2324,11404,FALSE,7.75293E+17
Twitter for Android,I will be interviewed on @foxandfriends at 7:00 A.M.,9/12/2016 10:09,3091,14656,FALSE,7.75275E+17
Twitter for iPhone,#NeverForgethttps://t.co/G5TMAUzy0z,9/11/2016 17:34,11562,26514,FALSE,7.75025E+17
Twitter for Android,The seriously failing @nytimes despite so much winning and poll numbers that will soon put me in first place only writes dishonest hits!,9/11/2016 1:14,7870,27717,FALSE,7.74778E+17
Twitter for Android,Hillary Clinton just had her 47% moment. What a terrible thing she said about so many great Americans!,9/10/2016 23:37,15323,44397,FALSE,7.74754E+17
Twitter for iPhone,RT @BarackObama: RT if you agree: We need a President who is fighting for all Americans not one who writes off nearly half the country.,9/10/2016 20:46,27081,0,TRUE,7.74711E+17
Twitter for Android,While Hillary said horrible things about my supporters and while many of her supporters will never vote for me I still respect them all!,9/10/2016 18:18,25240,69623,FALSE,7.74673E+17
Twitter for Android,Really sad that Republicans would allow themselves to be used in a Clinton ad. Lindsey Graham Romney Flake Sass. SUPREME COURT REMEMBER!,9/10/2016 15:54,12017,35453,FALSE,7.74637E+17
Twitter for Android,Wow Hillary Clinton was SO INSULTING to my supporters millions of amazing hard working people. I think it will cost her at the Polls!,9/10/2016 12:47,21422,60468,FALSE,7.7459E+17
Twitter for Android,Will be in Missouri today with Melania for the funeral of a wonderful and truly respected woman Phyllis S!,9/10/2016 12:43,5929,23940,FALSE,7.74589E+17
Twitter for Android,#NAME?,9/10/2016 12:30,2402,10174,FALSE,7.74586E+17
Twitter for Android,Just returned from Pensacola Florida where the crowd was incredible.,9/10/2016 6:15,4706,20679,FALSE,7.74491E+17
Twitter for Android,I havn't seen @tonyschwartz in many years he hardly knows me. Never liked his style. Super lib Crooked H supporter. Irrelevant dope!,9/10/2016 5:57,4265,16876,FALSE,7.74487E+17
Twitter for Android,Dummy writer @tonyschwartz who wanted to do a second book with me for years (I said no) is now a hostile basket case who feels jilted!,9/10/2016 5:47,4348,16313,FALSE,7.74484E+17
Twitter for iPhone,Thank you Florida - we are going to MAKE AMERICA GREAT AGAIN! Join us: https://t.co/3KWOl2ibaW. #AmericaFirst https://t.co/vzKtRxzvwv,9/10/2016 2:31,6907,19802,FALSE,7.74435E+17
Twitter for iPhone,Will be delivering a major speech tonight - live on @oreillyfactor at 8:10pm from Pensacola Florida.,9/10/2016 0:11,3537,14345,FALSE,7.744E+17
Twitter for iPhone,Thank you Ohio. Together we will MAKE AMERICA GREAT AGAIN!https://t.co/3KWOl20zMm https://t.co/n026nE4XIp,9/9/2016 23:19,8395,22363,FALSE,7.74387E+17
Twitter for iPhone,Great honor to be endorsed by popular &amp; successful @gov_gilmore of VA. A state that I very much want to win-THX Jim! https://t.co/x4Y1TAFHvn,9/9/2016 23:13,7667,21452,FALSE,7.74385E+17
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!#AmericaFirst #ImWithYou https://t.co/JIlNW7myEN,9/9/2016 21:10,9789,21227,FALSE,7.74354E+17
Twitter Web Client,Henry McMaster Lt. Governor of South Carolina who endorsed me beat failed @CNN announcer Bakari Sellers so badly. Funny!,9/9/2016 17:32,5074,16918,FALSE,7.74299E+17
Twitter for iPhone,RT @EricTrump: Join @TeamTrump on Saturday for National Day of Action as we work to #MakeAmericaGreatAgain! https://t.co/hyclkzPoBR https:/…,9/9/2016 16:20,4072,0,TRUE,7.74281E+17
Twitter Web Client,Jeff Zucker failed @NBC and he is now failing @CNN.,9/9/2016 14:42,4445,14327,FALSE,7.74257E+17
Twitter Web Client,.@CNN is unwatchable. Their news on me is fiction. Theyare a disgrace to the broadcasting industry and an arm of the Clinton campaign.,9/9/2016 14:37,15345,42396,FALSE,7.74256E+17
Twitter for Android,The documentary of me that @CNN just aired is a total waste of time. I don't even know many of the people who spoke about me. A joke!,9/9/2016 4:10,8075,26229,FALSE,7.74098E+17
Twitter for iPhone,Final poll results from NBC on last nights Commander-in-Chief Forum. Thank you! #ImWithYou #MAGA https://t.co/C5ipaxUN7B,9/9/2016 2:00,10517,27138,FALSE,7.74065E+17
Twitter for iPad,It wasn't Matt Lauer that hurt Hillary last night. It was her very dumb answer about emails &amp; the veteran who said she should be in jail.,9/9/2016 0:39,14930,43195,FALSE,7.74045E+17
Twitter for iPhone,More poll results from last nights Commander-in-Chief Forum. #AmericaFirst #TrumpTrain https://t.co/FxyBL6fO1h,9/8/2016 23:56,10284,25291,FALSE,7.74034E+17
Twitter for iPhone,Last nights results - in poll taken by NBC. #AmericaFirst #ImWithYou https://t.co/sCOnny1fl3,9/8/2016 19:52,15433,36872,FALSE,7.73972E+17
Twitter for iPhone,With Luis Mexico and the United States would have made wonderful deals together - where both Mexico and the US would have benefitted.,9/8/2016 18:17,4970,16819,FALSE,7.73948E+17
Twitter for iPhone,Mexico has lost a brilliant finance minister and wonderful man who I know is highly respected by President Peña Nieto.,9/8/2016 18:16,4833,17080,FALSE,7.73948E+17
Twitter for iPhone,Hillary Clinton answered email questions differently last night than she has in the past. She is totally confused. Unfit to serve as #POTUS.,9/8/2016 16:25,10450,30344,FALSE,7.7392E+17
Twitter Web Client,Hillary just gave a disastrous news conference on the tarmac to make up for poor performance last night. She's being decimated by the media!,9/8/2016 15:17,11025,34958,FALSE,7.73903E+17
Twitter Web Client,RT @DanScavino: Last nights winner was clear &amp; it will be proven time &amp; time again - lets #MAGA!! Lets WIN!! #TrumpTrain https://t.co/sGqp9…,9/8/2016 15:09,7052,0,TRUE,7.73901E+17
Twitter for Android,A rough night for Hillary Clinton  ABC News.,9/8/2016 12:10,8712,28993,FALSE,7.73856E+17
Twitter for Android,Wow reviews are in - THANK YOU!,9/8/2016 10:52,5140,21672,FALSE,7.73836E+17
Twitter for Android,COMING UP @GenFlynn @newtgingrich on @foxandfriends,9/8/2016 10:43,2286,10568,FALSE,7.73834E+17
Twitter for Android,Thank you to @foxandfriends for the nice reviews of last night.,9/8/2016 10:39,3868,16364,FALSE,7.73833E+17
Twitter for iPhone,Thank you America - great #CommanderInChiefForum polls! https://t.co/Rcu6KaRGCB,9/8/2016 9:59,9464,22802,FALSE,7.73823E+17
Twitter for Android,Thank you to our fantastic veterans. The reviews and polls from almost everyone of my Commander-in-Chief presentation were great. Nice!,9/8/2016 4:02,9319,36301,FALSE,7.73733E+17
Twitter for iPhone,Thank you Peter - if elected I will think big for our country &amp; never let the American people down! #AmericaFirst https://t.co/6Nwu7EMJ9d,9/7/2016 22:07,8237,21404,FALSE,7.73644E+17
Twitter for iPhone,Wow - thank you Pensacola FL. See you Friday at 7pm -- join me!https://t.co/JCO7Za78tV https://t.co/LYmpRyY0Hq,9/7/2016 20:23,6965,21960,FALSE,7.73618E+17
Twitter for iPhone,#AmericaFirst! https://t.co/fQGxwAjXD7,9/7/2016 18:12,8910,26714,FALSE,7.73585E+17
Twitter for iPhone,'Donald Trump leads Hillary Clinton by 19 points among military veteran voters: poll' #AmericaFirst #MAGAhttps://t.co/5FmxGtLkwt,9/7/2016 15:11,8453,22299,FALSE,7.73539E+17
Twitter for Android,"@adhd_fa:Kudos to @PARISDENNARD for standing up to CNN's attempt to bully you and shout you down for defending @realDonaldTrump #media bias,09-07-2016 04:22:37,5213,16806,false,773375897554526208",,,,,
Twitter for iPhone,I will be interviewed on @oreillyfactor tonight at 11pmE @FoxNews. Enjoy!,9/7/2016 1:20,3037,13009,FALSE,7.7333E+17
Twitter for iPhone,Thank you North Carolina- get out &amp; #VoteTrump on 11/8/2016!#MakeAmericaGreatAgain https://t.co/HX2LRYs4Vq,9/7/2016 0:32,6414,19012,FALSE,7.73318E+17
Twitter for iPad,Great meeting with military spouses in Virginia- joined by @IvankaTrump @LaraLeaTrump @GenFlynn &amp; @MayorRGiuliani. https://t.co/00GNH9nLet,9/6/2016 22:09,6535,18886,FALSE,7.73282E+17
Twitter for iPhone,Thank you to all of our amazing military families service members and veterans. #ImWithYou https://t.co/RmQJt0Wxcq,9/6/2016 20:02,8341,25719,FALSE,7.7325E+17
Twitter for iPhone,Join me in Pensacola Florida this Friday at 7pm! #VoteTrump https://t.co/L8Ui56dcrJ https://t.co/0ciDCuoFeO,9/6/2016 17:57,4740,13911,FALSE,7.73219E+17
Twitter for iPhone,Thank you! #VoteTrump #ImWithYou https://t.co/SCEq9LqTTj,9/6/2016 17:08,12467,32983,FALSE,7.73206E+17
Twitter Web Client,Mainstream media never covered Hillary’s massive “hacking”or coughing attack yet it is #1 trending. What’s up?,9/6/2016 15:31,13967,35683,FALSE,7.73182E+17
Twitter for Android,@Ler: Message for undecided voters: Please wake up and vote DonaldTrump now! Trump/Pence very important save our America before too late!,9/6/2016 13:05,6625,19872,FALSE,7.73145E+17
Twitter for iPhone,Thank you! #AmericaFirst https://t.co/6v4C8ykDVl,9/6/2016 12:49,10522,27827,FALSE,7.73141E+17
Twitter for iPhone,As a tribute to the late great Phyllis Schlafly I hope everybody can go out and get her latest book THE CONSERVATIVE CASE FOR TRUMP.,9/6/2016 12:48,5632,18405,FALSE,7.73141E+17
Twitter for Android,"China wouldn't provide a red carpet stairway from Air Force One and then Philippines President calls Obama ""the son of a whore."" Terrible!",9/6/2016 11:12,10894,30760,FALSE,7.73117E+17
Twitter for Android,The truly great Phyllis Schlafly who honored me with her strong endorsement for president has passed away at 92. She was very special!,9/6/2016 11:00,6980,26150,FALSE,7.73114E+17
Twitter for iPhone,Thank you Ohio! #AmericaFirst https://t.co/p68GAJdhwu,9/5/2016 22:46,9406,25851,FALSE,7.72929E+17
Twitter for iPhone,Heading to Youngstown Ohio now- some great polls. #AmericaFirst https://t.co/cGwDLSOFUt,9/5/2016 18:26,10202,25721,FALSE,7.72863E+17
Twitter for iPhone,Thank you American Legion Post 610- for hosting @Mike_Pence &amp; I for a roundtable with labor leaders. #LaborDay #MAGA https://t.co/r0cwJlV38L,9/5/2016 16:55,5888,18817,FALSE,7.72841E+17
Twitter for iPhone,#LaborDay #AmericaFirstVideo: https://t.co/RNl7cfzkmN https://t.co/ZqRtbV4KRI,9/5/2016 14:09,5850,15776,FALSE,7.72799E+17
Twitter for iPhone,Can you believe that the Chinese would not give Obama the proper stairway to get off his plane - fight on tarmac! https://t.co/FAldS5zZi5,9/5/2016 14:03,7687,18749,FALSE,7.72797E+17
Twitter for iPhone,President Obama &amp; Putin fail to reach deal on Syria - so what else is new? Obama is not a natural deal maker. Only makes bad deals!,9/5/2016 13:49,9578,28395,FALSE,7.72794E+17
Twitter for Android,"@OSPREY675: @Miami4Trump I followed you because you are a patriot &amp; support @realDonaldTrump as do I. #MAGA by sticking together.,09-05-2016 03:59:58,3721,13791,false,772645423097995264",,,,,
Twitter for Android,@tweak626: I'm at a biker rally in Perry Kansas...and everyone is a @realDonaldTrump fan. Love it.,9/5/2016 3:58,4737,17244,FALSE,7.72645E+17
Twitter for Android,@ronnieclemmons: @ChrisCJackson @TakouiS @realDonaldTrump  Trump now leads her by 2 - get real she will lose big,9/5/2016 1:30,4406,15418,FALSE,7.72608E+17
Twitter for Android,@lblackvelvet: @realDonaldTrump We need to show Americans that Hillary will KILL our Country !! Vote for Trump !!,9/5/2016 1:28,5704,18397,FALSE,7.72607E+17
Twitter for Android,"@CherNuna: @realDonaldTrump It defies belief the Web of Lies Hillary is spinning! One excuse after another. Then it's this then it's that.,09-05-2016 01:24:26,4834,15868,false,772606281576280064",,,,,
Twitter for Android,"Lyin' Hillary Clinton told the FBI that she did not know the ""C"" markings on documents stood for CLASSIFIED. How can this be happening?",9/4/2016 23:49,18954,48182,FALSE,7.72582E+17
Twitter for Android,"To the African-American community: The Democrats have failed you for fifty years high crime poor schools no jobs. I will fix it VOTE ""T""",9/4/2016 23:26,12461,36426,FALSE,7.72577E+17
Twitter for Android,The polls are close so Crooked Hillary is getting out of bed and will campaign tomorrow.Why did she hammer 13 devices and acid-wash e-mails?,9/4/2016 23:17,13949,35269,FALSE,7.72574E+17
Twitter for Android,The Great State of Arizona where I just had a massive rally (amazing people) has a very weak and ineffective Senator Jeff Flake. Sad!,9/4/2016 23:05,6079,20799,FALSE,7.72571E+17
Twitter for Android,The Republican Party needs strong and committed leaders not weak people such as @JeffFlake if it is going to stop illegal immigration.,9/4/2016 22:05,7153,21588,FALSE,7.72556E+17
Twitter for iPhone,RT @DanScavino: Doesn't fit the MSM narrative - so they wont share what @realDonaldTrump did for Jesse Jackson in 1999 - so I will! https:/…,9/4/2016 16:35,13299,0,TRUE,7.72473E+17
Twitter for Android,@AnneBellar: @realDonaldTrump @CNN CNN is so biased. Never ever watch them. Trump 2016!!,9/4/2016 16:11,5759,18549,FALSE,7.72467E+17
Twitter for Android,Crooked Hillary's V.P. pick said this morning that I was not aware that Russia took over Crimea. A total lie - and taken over during O term!,9/4/2016 16:04,6808,21645,FALSE,7.72465E+17
Twitter for Android,Wow the failing @nytimes has not reported properly on Crooked's FBI release. They are at the back of the pack - no longer a credible source,9/4/2016 12:55,9424,29035,FALSE,7.72418E+17
Twitter for Android,.@CNN is so disgusting in their bias but they are having a hard time promoting Crooked Hillary in light of the new e-mail scandals.,9/3/2016 20:36,13924,39850,FALSE,7.72171E+17
Twitter for Android,Great visit to Detroit church fantastic reception and all @CNN talks about is a small protest outside. Inside a large and wonderful crowd!,9/3/2016 20:33,11780,37141,FALSE,7.72171E+17
Twitter for iPhone,I am returning to the Pensacola Bay Center in Florida- Friday 9/9/16 at 7pm. Join me! https://t.co/L8Ui56dcrJ https://t.co/wAePlfS0JL,9/3/2016 20:15,6278,18464,FALSE,7.72166E+17
Twitter for iPhone,Thank you Great Faith Ministries International Bishop Wayne T. Jackson and Detroit!https://t.co/4Ucx678ZCC,9/3/2016 17:27,10884,28153,FALSE,7.72124E+17
Twitter for iPad,#ImWithYou https://t.co/I8dHzezmY4,9/3/2016 11:39,12458,29169,FALSE,7.72036E+17
Twitter for iPhone,#AmericaFirst #ImWithYou https://t.co/Gtl7DyQkzt,9/2/2016 23:35,9385,25604,FALSE,7.71854E+17
Twitter for iPhone,Great new poll Iowa - thank you!#MakeAmericaGreatAgain #ImWithYou https://t.co/7hupah1RQN,9/2/2016 16:55,10161,25028,FALSE,7.71754E+17
Twitter for Android,I visited our Trump Tower campaign headquarters last night after returning from Ohio and Arizona and it was packed with great pros - WIN!,9/2/2016 12:35,7138,28943,FALSE,7.71688E+17
Twitter for Android,People will be very surprised by our ground game on Nov. 8. We have an army of volunteers and people with GREAT SPIRIT! They want to #MAGA!,9/2/2016 12:32,9269,28032,FALSE,7.71687E+17
Twitter for Android,Just heard that crazy and very dumb @morningmika had a mental breakdown while talking about me on the low ratings @Morning_Joe. Joe a mess!,9/2/2016 12:28,5828,20685,FALSE,7.71686E+17
Twitter for iPhone,I will be interviewed by @ericbolling tonight at 8pm on the @oreillyfactor. Enjoy!,9/1/2016 22:53,3882,15487,FALSE,7.71481E+17
Twitter for iPhone,I am promising you a new legacy for America. We're going to create a new American future. Thank you OHIO! #ImWithYou https://t.co/TUgccsxvoy,9/1/2016 17:05,9629,28965,FALSE,7.71394E+17
Twitter for iPhone,Thank you for having me this morning @AmericanLegion. I enjoyed my time with everyone! #ALConvention2016 https://t.co/19TZEi6EbB,9/1/2016 14:22,6264,20032,FALSE,7.71353E+17
Twitter for Android,Poll numbers way up - making big progress!,9/1/2016 10:46,9908,37264,FALSE,7.71298E+17
Twitter for Android,Thank you to @foxandfriends for the great review of the speech on immigration last night. Thank you also to the great people of Arizona!,9/1/2016 10:40,6975,28478,FALSE,7.71297E+17
Twitter for Android,Mexico will pay for the wall!,9/1/2016 10:31,36616,62418,FALSE,7.71294E+17
Twitter for iPhone,Under a Trump administration it's called #AmericaFirst! #ImWithYouhttps://t.co/QfHfCQg0Wa,9/1/2016 5:07,8581,22960,FALSE,7.71213E+17
Twitter for iPhone,Hillary Clinton doesn't have the strength or the stamina to MAKE AMERICA GREAT AGAIN! #AmericaFirsthttps://t.co/G1MuLrjhW9,9/1/2016 5:06,6990,20183,FALSE,7.71213E+17
Twitter for iPhone,There will be no amnesty!#MakeAmericaGreatAgain #ImWithYouhttps://t.co/vVhzSdCblA,9/1/2016 4:58,6376,17672,FALSE,7.71211E+17
Twitter for iPhone,Mexico will pay for the wall - 100%!#MakeAmericaGreatAgain #ImWithYouhttps://t.co/pSFuPZz0xP,9/1/2016 4:58,10186,21430,FALSE,7.71211E+17
Twitter for iPhone,RT @LouDobbs: We are Watching A Leader Who for the First Time in Three Presidencies Will Put America and Americans First! @realDonaldTrump…,9/1/2016 4:40,9249,0,TRUE,7.71206E+17
Twitter for iPhone,RT @AnnCoulter: I hear Churchill had a nice turn of phrase but Trump's immigration speech is the most magnificent speech ever given.,9/1/2016 4:40,8921,0,TRUE,7.71206E+17
Twitter for iPhone,Just arrived in Arizona! #ImWithYouhttps://t.co/MT3wW61YS5,9/1/2016 0:57,3254,14641,FALSE,7.7115E+17
Twitter for Android,Great trip to Mexico today  - wonderful leadership and high quality people! Look forward to our next meeting.,9/1/2016 0:43,9988,34936,FALSE,7.71146E+17
Twitter for iPhone,Hillary Clinton didn't go to Louisiana and now she didn't go to Mexico. She doesn't have the drive or stamina to MAKE AMERICA GREAT AGAIN!,9/1/2016 0:40,20309,56392,FALSE,7.71146E+17
Twitter for Android,"Former President Vicente Fox who is railing against my visit to Mexico today also invited me when he apologized for using the ""f bomb.""",8/31/2016 13:07,10639,29986,FALSE,7.70971E+17
Twitter for iPad,Thank you Washington! Together WE will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirst https://t.co/CWDQnISYH4,8/31/2016 3:56,9467,27490,FALSE,7.70833E+17
Twitter for iPhone,I have accepted the invitation of President Enrique Pena Nieto of Mexico and look very much forward to meeting him tomorrow.,8/31/2016 2:33,20076,54767,FALSE,7.70812E+17
Twitter for iPad,RT @RSBNetwork: We are ALREADY LIVE in Everett WA for the Trump Rally. Come join us- our cameras tonight! #TrumpinEverett https://t.co/R…,8/31/2016 2:17,2239,0,TRUE,7.70808E+17
Twitter for iPad,RT @DRUDGE_REPORT: REUTERS POLL:  CLINTON TRUMP ALL TIED UP... https://t.co/htCXcTA5T7,8/31/2016 2:14,3540,0,TRUE,7.70807E+17
Twitter for iPhone,Thank you North Carolina! #MAGA https://t.co/1oWrFnHe0u,8/30/2016 23:54,7530,22908,FALSE,7.70772E+17
Twitter for iPhone,Thank you America! #MAGAhttps://t.co/FljBVvbwKr https://t.co/ePJW9jLckM,8/30/2016 20:47,7869,21603,FALSE,7.70725E+17
Twitter for Android,@meequalsfree: Looking forward to seeing you again! Everett to be a packed house! @realDonaldTrump  @mike_pence,8/30/2016 10:46,3272,11993,FALSE,7.70573E+17
Twitter for Android,From day one I said that I was going to build a great wall on the SOUTHERN BORDER and much more. Stop illegal immigration. Watch Wednesday!,8/30/2016 10:27,11084,33503,FALSE,7.70569E+17
Twitter for iPhone,Join me this Thursday in Wilmington Ohio at noon! #ImWithYouTickets: https://t.co/66bfVtIwf1 https://t.co/fDAJl5wVGe,8/30/2016 0:27,5043,13973,FALSE,7.70418E+17
Twitter for iPhone,Join me this Wednesday in Phoenix Arizona at 6pm! #ImWithYouTickets: https://t.co/1jATILh2k7 https://t.co/VwKnxo1TNQ,8/30/2016 0:15,4666,12563,FALSE,7.70415E+17
Twitter for iPhone,#MakeAmericaGreatAgain #ImWithYou https://t.co/IoYMdjvWHf,8/29/2016 23:24,7691,20184,FALSE,7.70402E+17
Twitter for iPad,We will repeal and replace the horrible disaster known as #Obamacare! https://t.co/YzRTPrqrNC,8/29/2016 22:03,10409,24661,FALSE,7.70381E+17
Twitter for iPhone,#CrookedHillary https://t.co/vXhcC8PaPy,8/29/2016 18:41,16254,30357,FALSE,7.70331E+17
Twitter for Android,Now that African-Americans are seeing what a bad job Hillary type policy and management has done to the inner-cities they want TRUMP!,8/29/2016 13:35,8861,27525,FALSE,7.70254E+17
Twitter for Android,Crooked Hillary's brainpower is highly overrated.Probably why her decision making is so bad or as stated by Bernie S she has BAD JUDGEMENT,8/29/2016 13:30,7074,22252,FALSE,7.70252E+17
Twitter for Android,Does anyone know that Crooked Hillary who tried so hard was unable to pass the Bar Exams in Washington D.C. She was forced to go elsewhere,8/29/2016 13:23,10696,29930,FALSE,7.7025E+17
Twitter for Android,"@PMNOrlando: @realDonaldTrump I know of NO ONE voting for Crooked Hillary! Her rallies are held in (blank)  &amp; she still has room.,08-29-2016 13:17:47,4230,13633,false,770249086255661056",,,,,
Twitter for Android,@RhondaR: Thank-You Clarence Henderson for telling @cnn you know racism &amp; it's not DonaldTrump https://t.co/fSBPxZU8Gu via @BreitbartNews,8/29/2016 13:15,6772,15964,FALSE,7.70249E+17
Twitter for Android,"@Patrici: Crowd at Trump Rally in Akron Ohio is a Sea of Women Minorities Independents Dems https://t.co/wm7HV8WPGk via @gatewaypundit,08-29-2016 13:14:12,6543,15689,false,770248186241900544",,,,,
Twitter for Android,Inner-city crime is reaching record levels. African-Americans will vote for Trump because they know I will stop the slaughter going on!,8/29/2016 13:09,6747,20722,FALSE,7.70247E+17
Twitter for Android,Look how bad it is getting! How much more crime how many more shootings will it take for African-Americans and Latinos to vote Trump=SAFE!,8/29/2016 13:02,6931,22030,FALSE,7.70245E+17
Twitter for Android,I will be making a major speech on ILLEGAL IMMIGRATION on Wednesday in the GREAT State of Arizona. Big crowds looking for a larger venue.,8/28/2016 23:27,10427,32921,FALSE,7.7004E+17
Twitter for Android,I think that both candidates Crooked Hillary and myself should release detailed medical records. I have no problem in doing so! Hillary?,8/28/2016 23:24,19513,51725,FALSE,7.70039E+17
Twitter for iPhone,Today is the 53rd anniversary of the March on Washington - today we honor the enduring fight for justice equality and opportunity.,8/28/2016 22:12,8556,28398,FALSE,7.70021E+17
Twitter for iPhone,RT @FoxNews: Poll: @realDonaldTrump vs. @HillaryClinton among white Evangelicals. https://t.co/6ohwIh1Q24,8/28/2016 19:29,8822,0,TRUE,7.6998E+17
Twitter for iPhone,Thank you Arizona! #VoteTrump https://t.co/v8VLxdd0fO,8/28/2016 14:04,6175,20739,FALSE,7.69899E+17
Twitter for iPhone,Join me Tuesday in Everett Washington at the Xfinity Arena! Tickets: https://t.co/ABQGySdcYt https://t.co/sn08gnd0lq,8/28/2016 14:01,4340,12175,FALSE,7.69898E+17
Twitter for Android,"@LindaHarden: @realDonaldTrump America loves Trump and @mike_pence -- praying for you every day. Stay strong. #TrumpPence2016 #NeverHillary,08-28-2016 03:37:21,4740,15842,false,769740626497679360",,,,,
Twitter for iPhone,NATIONAL DEBT January 2009 = $10.6 TRILLIONAugust 2016 = $19.4 TRILLION https://t.co/dKAVaLfGAJ,8/28/2016 2:33,12247,22235,FALSE,7.69725E+17
Twitter for iPhone,It was an honor to have the amazing Root family join me in Iowa. I have been so inspired by their courage &amp; bravery. https://t.co/P4qVGGUYVZ,8/28/2016 2:08,7149,21240,FALSE,7.69718E+17
Twitter for iPad,Thank you Iowa! #ImWithYou https://t.co/3BIF6jBTkk,8/27/2016 21:27,5834,18927,FALSE,7.69647E+17
Twitter for iPad,Just landed in Iowa to attend a great event in honor of wonderful Senator @JoniErnst. Look forward to being with all of my friends.,8/27/2016 18:47,4346,17411,FALSE,7.69607E+17
Twitter for iPad,My condolences to Dwyane Wade and his family on the loss of Nykea Aldridge. They are in my thoughts and prayers.,8/27/2016 17:48,8965,30754,FALSE,7.69593E+17
Twitter for iPhone,Dwyane Wade's cousin was just shot and killed walking her baby in Chicago. Just what I have been saying. African-Americans will VOTE TRUMP!,8/27/2016 16:26,9197,27299,FALSE,7.69572E+17
Twitter for Android,"@GoldJazz559: #BlackMenForBernie Leader: #Hillary2016 ‘No Regard For Black Race’ https://t.co/m8952Ly3Jb via @dailycaller #BlacksForTrump,08-27-2016 15:18:52,4538,10392,false,769554782151331840",,,,,
